# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 21 14:06:08 2018
#
# CONSTRAINT:  where (av_training_set like '%UNK%'
# CONSTRAINT:  and av_pred_class like '%PC%'
# CONSTRAINT:  )
# CONSTRAINT:  order by av_training_set desc, av_pred_class asc
#
# COLUMN kepid:          KepID
# COLUMN tce_plnt_num:   Planet Number
# COLUMN av_training_set: Autovetter Training Set Label
# COLUMN av_pred_class:  Autovetter Predicted Classification
#
rowid,kepid,tce_plnt_num,av_training_set,av_pred_class
10172,7841986,1,AFP,AFP
10173,7841986,2,AFP,AFP
10174,7842286,1,AFP,AFP
10175,7877820,2,AFP,AFP
10176,7877824,1,AFP,AFP
10177,7877824,2,AFP,AFP
10178,7877824,3,AFP,AFP
10179,7877978,1,PC,PC
10180,7905683,1,AFP,AFP
10181,7905683,2,AFP,AFP
10182,7905683,3,UNK,NTP
10183,7906671,1,AFP,AFP
10184,7937391,1,NTP,NTP
10185,7938179,1,AFP,AFP
10186,7938179,2,AFP,AFP
10187,7959579,1,UNK,NTP
10188,7959867,1,NTP,NTP
10189,7959867,2,AFP,AFP
10190,7959867,3,AFP,AFP
10191,7983108,1,AFP,AFP
10192,7983108,2,AFP,AFP
10193,7983117,1,PC,PC
10194,7983117,2,PC,PC
10195,8009500,1,UNK,AFP
10196,8012437,1,NTP,NTP
10197,8012437,2,AFP,AFP
10198,8012437,3,AFP,AFP
10199,8030339,2,PC,PC
10200,8035262,1,UNK,NTP
10201,8035802,1,NTP,NTP
10202,8036287,1,PC,PC
10203,8046010,3,AFP,AFP
10204,8046223,1,UNK,NTP
10205,8046659,1,AFP,PC
10206,8046689,1,AFP,AFP
10207,8081482,1,AFP,AFP
10208,8081482,2,AFP,AFP
10209,8081566,1,NTP,NTP
10210,8081899,1,PC,PC
10211,8106592,1,NTP,NTP
10212,8106610,1,AFP,AFP
10213,8106610,2,AFP,AFP
10214,8106973,1,AFP,AFP
10215,8123197,1,AFP,AFP
10216,8123197,2,AFP,AFP
10217,8123197,3,UNK,NTP
10218,8123377,1,UNK,NTP
10219,8145958,1,UNK,PC
10220,8149341,1,AFP,AFP
10221,8149341,2,AFP,AFP
10222,8149350,1,NTP,NTP
10223,8167922,2,AFP,AFP
10224,8167922,3,AFP,AFP
10225,8167938,1,AFP,AFP
10226,7811211,1,NTP,AFP
10227,7811397,1,PC,PC
10228,7812167,1,AFP,AFP
10229,7812167,2,AFP,AFP
10230,7831302,2,AFP,AFP
10231,7831302,3,NTP,NTP
10232,7831363,1,AFP,PC
10233,7832356,1,PC,PC
10234,7842286,2,AFP,AFP
10235,7842286,3,UNK,NTP
10236,7842328,1,AFP,AFP
10237,7842328,2,AFP,AFP
10238,7878396,1,UNK,NTP
10239,7878396,2,AFP,AFP
10240,7878396,3,AFP,AFP
10241,7879404,1,AFP,AFP
10242,7906739,1,AFP,AFP
10243,7906865,1,NTP,NTP
10244,7906882,1,PC,PC
10245,7906892,1,PC,PC
10246,7938180,1,AFP,NTP
10247,7938468,1,UNK,AFP
10248,7938496,1,PC,PC
10249,7938499,1,AFP,AFP
10250,7939330,1,PC,PC
10251,7960295,1,UNK,AFP
10252,7960410,1,AFP,AFP
10253,7960410,2,AFP,AFP
10254,7960547,1,UNK,AFP
10255,7983274,1,UNK,NTP
10256,7983299,1,NTP,NTP
10257,7983299,2,UNK,NTP
10258,7983320,1,AFP,AFP
10259,8013289,1,UNK,NTP
10260,8013419,1,PC,PC
10261,8013439,1,PC,PC
10262,8036315,1,UNK,NTP
10263,8036315,2,UNK,NTP
10264,8036426,1,NTP,NTP
10265,8046934,1,UNK,NTP
10266,8046934,2,UNK,NTP
10267,8047283,1,AFP,AFP
10268,8047283,2,AFP,AFP
10269,8047428,1,PC,PC
10270,8081905,1,PC,PC
10271,8082001,1,PC,PC
10272,8082478,1,UNK,NTP
10273,8106973,2,AFP,AFP
10274,8107225,1,PC,PC
10275,8107380,1,PC,PC
10276,8107611,1,PC,PC
10277,8123377,2,AFP,AFP
10278,8123377,3,AFP,AFP
10279,8123377,4,UNK,NTP
10280,8123628,1,AFP,AFP
10281,8149484,1,AFP,AFP
10282,8150320,1,PC,PC
10283,8150320,2,PC,PC
10284,8167938,2,AFP,AFP
10285,8167978,1,AFP,AFP
10286,8167978,2,AFP,AFP
10287,8167996,1,PC,PC
10288,7812175,1,AFP,AFP
10289,7812179,1,AFP,AFP
10290,7812179,2,AFP,AFP
10291,7812455,1,AFP,AFP
10292,7832829,1,NTP,NTP
10293,7833144,1,UNK,NTP
10294,7833305,1,AFP,PC
10295,7842610,1,AFP,AFP
10296,7842610,2,AFP,AFP
10297,7842610,3,AFP,AFP
10298,7842621,1,UNK,NTP
10299,7879404,2,AFP,AFP
10300,7879433,1,PC,PC
10301,7879433,2,UNK,NTP
10302,7879648,1,UNK,NTP
10303,7907423,1,PC,PC
10304,7907423,2,PC,PC
10305,7907423,3,PC,PC
10306,7907476,1,NTP,NTP
10307,7939330,2,PC,PC
10308,7939761,1,UNK,PC
10309,7939835,1,NTP,NTP
10310,7960980,1,PC,PC
10311,7966705,1,NTP,NTP
10312,7967100,1,UNK,AFP
10313,7967100,2,UNK,AFP
10314,7983320,2,AFP,AFP
10315,7983756,1,AFP,AFP
10316,7983756,2,AFP,AFP
10317,7984047,1,PC,PC
10318,8013439,2,PC,PC
10319,8013439,3,PC,PC
10320,8015907,1,PC,PC
10321,8016211,1,AFP,AFP
10322,8016214,1,UNK,AFP
10323,8037038,1,PC,PC
10324,8037145,1,PC,PC
10325,8037145,2,PC,PC
10326,8037145,3,PC,PC
10327,8051946,1,PC,PC
10328,8052016,1,UNK,NTP
10329,8052016,2,NTP,NTP
10330,8085273,1,AFP,AFP
10331,8085273,2,AFP,AFP
10332,8086490,1,UNK,NTP
10333,8086490,2,AFP,AFP
10334,8107903,1,NTP,NTP
10335,8108099,1,UNK,NTP
10336,8108437,1,AFP,AFP
10337,8108997,1,NTP,NTP
10338,8123628,2,AFP,AFP
10339,8123645,1,UNK,NTP
10340,8123645,2,UNK,NTP
10341,8123645,3,UNK,NTP
10342,8150320,3,UNK,PC
10343,8150320,4,UNK,PC
10344,8150320,5,PC,PC
10345,8151055,1,PC,PC
10346,8153568,1,AFP,AFP
10347,8167996,2,PC,PC
10348,8167996,3,PC,PC
10349,8168187,1,PC,PC
10350,8168187,2,PC,PC
10351,7812455,2,AFP,AFP
10352,7812594,1,AFP,AFP
10353,7812594,2,AFP,AFP
10354,7834045,1,PC,PC
10355,7834063,1,UNK,NTP
10356,7834063,2,NTP,NTP
10357,7834441,1,NTP,NTP
10358,7842621,2,UNK,NTP
10359,7846404,1,UNK,NTP
10360,7846730,1,AFP,AFP
10361,7846730,2,AFP,AFP
10362,7881228,1,NTP,NTP
10363,7881722,1,AFP,AFP
10364,7881722,2,AFP,AFP
10365,7884866,1,AFP,AFP
10366,7907808,1,PC,PC
10367,7907983,1,NTP,NTP
10368,7908367,1,PC,PC
10369,7908367,2,PC,PC
10370,7940533,1,AFP,AFP
10371,7940533,2,AFP,AFP
10372,7940533,3,NTP,NTP
10373,7941200,1,PC,PC
10374,7941635,1,AFP,AFP
10375,7967293,1,AFP,AFP
10376,7967293,2,AFP,AFP
10377,7969047,1,NTP,NTP
10378,7969754,1,UNK,NTP
10379,7984574,1,PC,PC
10380,7984890,1,UNK,NTP
10381,7984890,2,UNK,NTP
10382,7985134,1,NTP,NTP
10383,8016691,1,PC,PC
10384,8016692,1,UNK,PC
10385,8017379,1,NTP,NTP
10386,8037145,4,PC,PC
10387,8038388,1,NTP,NTP
10388,8038609,1,UNK,NTP
10389,8038609,2,UNK,NTP
10390,8052016,3,UNK,NTP
10391,8052474,1,AFP,AFP
10392,8052474,2,AFP,AFP
10393,8053021,1,NTP,NTP
10394,8086490,3,AFP,AFP
10395,8086600,1,NTP,NTP
10396,8087018,1,UNK,NTP
10397,8087018,2,AFP,AFP
10398,8109107,1,AFP,AFP
10399,8109934,1,UNK,NTP
10400,8110733,1,AFP,AFP
10401,8110733,2,AFP,AFP
10402,8123937,1,UNK,AFP
10403,8124735,1,AFP,AFP
10404,8124735,2,AFP,AFP
10405,8153568,2,AFP,AFP
10406,8153747,1,UNK,NTP
10407,8153747,2,UNK,NTP
10408,8153747,3,UNK,NTP
10409,8168509,1,UNK,NTP
10410,8168581,1,AFP,AFP
10411,8168581,2,AFP,AFP
10412,8172936,1,NTP,NTP
10413,7812594,3,AFP,AFP
10414,7812594,4,NTP,NTP
10415,7812893,1,UNK,PC
10416,7812990,1,UNK,NTP
10417,7834612,1,AFP,AFP
10418,7834612,2,AFP,AFP
10419,7835312,1,PC,PC
10420,7836096,1,PC,PC
10421,7847104,1,AFP,AFP
10422,7847927,1,AFP,AFP
10423,7847927,2,AFP,AFP
10424,7848033,1,UNK,NTP
10425,7885518,1,AFP,AFP
10426,7885518,2,AFP,AFP
10427,7885558,1,AFP,AFP
10428,7908633,1,AFP,AFP
10429,7908633,2,AFP,AFP
10430,7908633,3,AFP,AFP
10431,7908633,4,AFP,AFP
10432,7943535,1,AFP,AFP
10433,7943535,2,AFP,AFP
10434,7943602,1,AFP,AFP
10435,7970283,1,NTP,NTP
10436,7970629,1,UNK,AFP
10437,7970760,1,UNK,AFP
10438,7971389,1,UNK,AFP
10439,7985167,1,UNK,AFP
10440,7985733,1,AFP,AFP
10441,7986162,1,UNK,NTP
10442,7986166,1,UNK,NTP
10443,8017703,1,PC,PC
10444,8017703,2,PC,PC
10445,8017703,3,PC,PC
10446,8018340,1,UNK,NTP
10447,8038609,3,UNK,NTP
10448,8038679,1,UNK,NTP
10449,8038679,2,UNK,NTP
10450,8038679,3,UNK,NTP
10451,8053552,1,PC,PC
10452,8054146,1,NTP,NTP
10453,8054719,1,PC,PC
10454,8056286,1,AFP,AFP
10455,8087018,3,AFP,AFP
10456,8087018,4,UNK,NTP
10457,8087269,1,UNK,NTP
10458,8087812,1,PC,PC
10459,8110733,3,AFP,AFP
10460,8110757,1,NTP,NTP
10461,8110767,1,PC,PC
10462,8124751,1,AFP,AFP
10463,8124751,2,AFP,AFP
10464,8124751,3,AFP,AFP
10465,8124788,1,AFP,AFP
10466,8124788,2,AFP,AFP
10467,8154223,1,AFP,AFP
10468,8154223,2,NTP,NTP
10469,8154223,3,AFP,AFP
10470,8155291,1,UNK,NTP
10471,8173017,1,UNK,NTP
10472,8173017,2,UNK,NTP
10473,8174072,1,UNK,NTP
10474,7812990,2,UNK,NTP
10475,7813039,1,PC,PC
10476,7813370,1,NTP,NTP
10477,7815744,1,PC,PC
10478,7836330,1,UNK,NTP
10479,7836863,1,AFP,AFP
10480,7836863,2,AFP,AFP
10481,7837129,1,NTP,NTP
10482,7848288,1,AFP,AFP
10483,7848288,2,AFP,AFP
10484,7848303,1,AFP,AFP
10485,7885570,1,AFP,AFP
10486,7885570,2,AFP,AFP
10487,7886102,1,UNK,NTP
10488,7886102,2,NTP,NTP
10489,7886329,1,UNK,AFP
10490,7908893,1,NTP,NTP
10491,7909044,1,UNK,NTP
10492,7909392,1,AFP,AFP
10493,7943602,2,AFP,AFP
10494,7943602,3,AFP,AFP
10495,7943929,1,NTP,NTP
10496,7943929,2,NTP,NTP
10497,7947631,1,UNK,AFP
10498,7972785,1,AFP,AFP
10499,7972785,2,UNK,AFP
10500,7973199,1,NTP,NTP
10501,7973404,1,NTP,NTP
10502,7986166,2,UNK,NTP
10503,7987086,1,AFP,AFP
10504,7987749,1,AFP,AFP
10505,8018404,1,UNK,NTP
10506,8018404,2,NTP,NTP
10507,8018547,1,PC,PC
10508,8018769,1,UNK,NTP
10509,8039892,1,AFP,PC
10510,8039925,1,UNK,NTP
10511,8041216,1,PC,PC
10512,8056286,2,AFP,AFP
10513,8056313,1,UNK,NTP
10514,8056319,1,NTP,NTP
10515,8056337,1,AFP,AFP
10516,8087887,1,NTP,NTP
10517,8088354,1,UNK,AFP
10518,8091197,1,UNK,PC
10519,8092865,1,UNK,NTP
10520,8111381,1,AFP,AFP
10521,8111381,2,AFP,AFP
10522,8111437,1,NTP,NTP
10523,8111622,1,AFP,AFP
10524,8111622,2,AFP,AFP
10525,8125219,1,UNK,NTP
10526,8125219,2,AFP,AFP
10527,8125219,3,AFP,AFP
10528,8155368,1,AFP,AFP
10529,8155584,1,UNK,AFP
10530,8155654,1,UNK,PC
10531,8174306,1,AFP,AFP
10532,8174306,2,AFP,AFP
10533,8174306,3,UNK,NTP
10534,8174625,1,PC,PC
10535,7815931,1,AFP,AFP
10536,7816137,1,AFP,AFP
10537,7816137,2,AFP,AFP
10538,7816665,1,AFP,AFP
10539,7837214,1,UNK,NTP
10540,7837214,2,NTP,NTP
10541,7837302,1,AFP,AFP
10542,7837526,1,AFP,AFP
10543,7848303,2,AFP,AFP
10544,7848303,3,UNK,NTP
10545,7848324,1,UNK,NTP
10546,7849854,1,PC,PC
10547,7887791,1,PC,PC
10548,7888863,1,PC,PC
10549,7889486,1,AFP,AFP
10550,7889486,2,AFP,AFP
10551,7909392,2,AFP,AFP
10552,7910148,1,AFP,AFP
10553,7910148,2,AFP,AFP
10554,7914464,1,UNK,NTP
10555,7531677,1,PC,PC
10556,7532891,1,UNK,NTP
10557,7532891,2,UNK,NTP
10558,7532973,1,AFP,AFP
10559,7532973,2,UNK,NTP
10560,7551589,1,UNK,NTP
10561,7551993,1,UNK,NTP
10562,7551993,2,NTP,NTP
10563,7552119,1,NTP,NTP
10564,7595579,3,UNK,NTP
10565,7595579,4,AFP,AFP
10566,7595579,5,AFP,AFP
10567,7595928,1,UNK,NTP
10568,7621759,1,UNK,NTP
10569,7621759,2,AFP,AFP
10570,7621759,3,AFP,AFP
10571,7622059,1,AFP,AFP
10572,7660542,1,AFP,AFP
10573,7660542,2,AFP,AFP
10574,7660607,1,UNK,NTP
10575,7678385,1,AFP,AFP
10576,7678385,2,AFP,AFP
10577,7678434,1,PC,PC
10578,7678434,2,PC,PC
10579,7700871,2,AFP,AFP
10580,7700871,3,AFP,AFP
10581,7700880,1,NTP,NTP
10582,7700880,2,NTP,NTP
10583,7742408,1,PC,PC
10584,7743124,1,UNK,NTP
10585,7743464,1,AFP,AFP
10586,7744087,1,UNK,NTP
10587,7765684,1,UNK,NTP
10588,7765762,1,NTP,NTP
10589,7766113,1,AFP,AFP
10590,7778826,1,UNK,NTP
10591,7778826,2,AFP,AFP
10592,7778826,3,AFP,AFP
10593,7778838,1,NTP,NTP
10594,7346811,1,UNK,NTP
10595,7347246,1,PC,PC
10596,7350067,1,UNK,PC
10597,7351433,1,UNK,NTP
10598,7367431,2,AFP,AFP
10599,7368103,1,UNK,AFP
10600,7368137,1,AFP,AFP
10601,7368295,1,UNK,NTP
10602,7385478,1,UNK,AFP
10603,7385500,1,AFP,AFP
10604,7385500,2,AFP,AFP
10605,7385500,3,AFP,AFP
10606,7435286,1,NTP,NTP
10607,7435780,1,AFP,AFP
10608,7435780,2,AFP,AFP
10609,7436177,1,AFP,AFP
10610,7458309,1,AFP,AFP
10611,7458433,1,AFP,AFP
10612,7458697,1,AFP,AFP
10613,7458697,2,AFP,AFP
10614,7501194,1,AFP,NTP
10615,7501194,2,AFP,NTP
10616,7501405,1,NTP,NTP
10617,7501405,2,UNK,NTP
10618,7533425,1,NTP,NTP
10619,7533425,2,NTP,NTP
10620,7533694,1,AFP,AFP
10621,7533694,2,AFP,AFP
10622,7552265,1,AFP,AFP
10623,7552265,2,AFP,AFP
10624,7552341,1,UNK,NTP
10625,7552344,1,AFP,AFP
10626,7596224,1,UNK,NTP
10627,7596240,1,PC,PC
10628,7596250,1,UNK,NTP
10629,7622059,2,AFP,NTP
10630,7622059,3,AFP,AFP
10631,7622072,1,UNK,AFP
10632,7622208,1,UNK,NTP
10633,7660607,2,UNK,NTP
10634,7661065,1,PC,PC
10635,7661409,1,AFP,AFP
10636,7661500,1,UNK,NTP
10637,7679812,1,PC,PC
10638,7680114,1,NTP,NTP
10639,7681230,1,AFP,AFP
10640,7681230,2,AFP,AFP
10641,7700880,3,NTP,NTP
10642,7700963,1,UNK,NTP
10643,7702705,1,UNK,NTP
10644,7744634,1,UNK,NTP
10645,7746958,1,PC,AFP
10646,7747091,1,PC,PC
10647,7766113,2,AFP,AFP
10648,7766199,1,AFP,AFP
10649,7766199,2,AFP,AFP
10650,7766209,1,AFP,AFP
10651,7294598,1,NTP,NTP
10652,7294598,2,UNK,NTP
10653,7294598,3,UNK,NTP
10654,7294743,1,PC,PC
10655,7351433,2,UNK,NTP
10656,7351518,1,NTP,NTP
10657,7352016,1,AFP,AFP
10658,7352016,2,AFP,AFP
10659,7368590,1,AFP,AFP
10660,7368590,2,AFP,AFP
10661,7368664,1,PC,PC
10662,7385509,1,AFP,AFP
10663,7385783,1,UNK,NTP
10664,7385783,2,UNK,NTP
10665,7386431,1,AFP,AFP
10666,7436177,2,AFP,AFP
10667,7439060,1,UNK,NTP
10668,7439240,1,UNK,NTP
10669,7439316,1,PC,PC
10670,7458697,3,NTP,NTP
10671,7458762,1,PC,PC
10672,7459411,1,AFP,AFP
10673,7501646,1,PC,PC
10674,7502559,1,UNK,NTP
10675,7502559,2,AFP,AFP
10676,7533694,3,AFP,AFP
10677,7533694,4,AFP,AFP
10678,7534037,1,NTP,NTP
10679,7534267,1,PC,PC
10680,7537660,1,NTP,NTP
10681,7552344,2,AFP,AFP
10682,7552701,1,AFP,AFP
10683,7553235,1,UNK,NTP
10684,7597005,1,AFP,AFP
10685,7597703,1,UNK,AFP
10686,7597771,1,NTP,NTP
10687,7597771,2,AFP,AFP
10688,7622473,1,AFP,AFP
10689,7622486,1,AFP,AFP
10690,7622486,2,AFP,AFP
10691,7622486,3,UNK,NTP
10692,7661500,2,NTP,NTP
10693,7661500,3,UNK,NTP
10694,7661500,4,NTP,NTP
10695,7684873,1,AFP,AFP
10696,7684873,2,AFP,AFP
10697,7685010,1,AFP,AFP
10698,7702705,2,UNK,NTP
10699,7702705,3,UNK,NTP
10700,7703305,1,UNK,NTP
10701,7703305,2,AFP,AFP
10702,7747425,1,PC,PC
10703,7747425,2,PC,PC
10704,7747425,3,PC,PC
10705,7747425,4,PC,PC
10706,7767162,1,PC,PC
10707,7767367,1,UNK,NTP
10708,7767367,2,AFP,AFP
10709,7295235,1,PC,PC
10710,7295520,1,AFP,AFP
10711,7295520,2,AFP,AFP
10712,7295570,1,AFP,AFP
10713,7295570,2,UNK,AFP
10714,7352425,1,AFP,AFP
10715,7352425,2,AFP,AFP
10716,7352425,3,AFP,AFP
10717,7352727,1,AFP,AFP
10718,7368898,1,UNK,AFP
10719,7368960,1,AFP,AFP
10720,7368960,2,AFP,AFP
10721,7369523,1,UNK,AFP
10722,7386431,2,AFP,AFP
10723,7386827,1,PC,PC
10724,7387226,1,NTP,NTP
10725,7440748,1,PC,PC
10726,7440748,2,PC,PC
10727,7445098,1,UNK,NTP
10728,7445445,1,PC,PC
10729,7459411,2,AFP,AFP
10730,7460399,1,UNK,NTP
10731,7460436,1,UNK,NTP
10732,7461022,1,UNK,NTP
10733,7502559,3,NTP,NTP
10734,7502559,4,AFP,AFP
10735,7503885,1,PC,PC
10736,7504328,1,PC,PC
10737,7504778,1,PC,PC
10738,7537945,1,AFP,AFP
10739,7538176,1,AFP,AFP
10740,7538176,2,AFP,AFP
10741,7553235,2,UNK,NTP
10742,7553237,1,AFP,AFP
10743,7553237,2,AFP,AFP
10744,7553237,3,AFP,AFP
10745,7597771,3,AFP,AFP
10746,7598111,1,AFP,AFP
10747,7598128,1,AFP,AFP
10748,7598128,2,AFP,AFP
10749,7623120,1,UNK,NTP
10750,7624297,1,AFP,AFP
10751,7624297,2,AFP,AFP
10752,7661893,1,PC,PC
10753,7662076,1,UNK,NTP
10754,7662209,1,UNK,PC
10755,7662502,1,PC,PC
10756,7685010,2,AFP,AFP
10757,7685307,1,AFP,AFP
10758,7685307,2,AFP,AFP
10759,7685307,3,UNK,NTP
10760,7703305,3,AFP,AFP
10761,7703530,1,UNK,NTP
10762,7703785,1,AFP,AFP
10763,7703785,2,AFP,AFP
10764,7747457,1,PC,AFP
10765,7748238,1,AFP,AFP
10766,7748238,2,AFP,AFP
10767,7748238,3,AFP,AFP
10768,7767367,3,AFP,AFP
10769,7767367,4,AFP,AFP
10770,7767559,1,PC,AFP
10771,7767559,2,UNK,NTP
10772,7767733,1,AFP,AFP
10773,7296086,1,AFP,AFP
10774,7296094,1,AFP,AFP
10775,7296877,1,NTP,NTP
10776,7296877,2,NTP,NTP
10777,7352776,1,UNK,NTP
10778,7352776,2,NTP,NTP
10779,7352776,3,NTP,NTP
10780,7369865,1,AFP,AFP
10781,7373451,1,PC,PC
10782,7373451,2,PC,PC
10783,7374160,1,AFP,AFP
10784,7387226,2,AFP,AFP
10785,7387226,3,AFP,AFP
10786,7387226,4,AFP,AFP
10787,7387226,5,AFP,AFP
10788,7445445,2,PC,PC
10789,7445445,3,PC,PC
10790,7445732,1,UNK,NTP
10791,7445885,1,UNK,NTP
10792,7461307,1,AFP,AFP
10793,7461314,1,AFP,AFP
10794,7461354,1,UNK,NTP
10795,7505674,1,UNK,NTP
10796,7505674,2,UNK,NTP
10797,7506881,1,NTP,NTP
10798,7538450,1,NTP,NTP
10799,7538622,1,NTP,NTP
10800,7538711,1,NTP,NTP
10801,7538839,1,AFP,AFP
10802,7582608,1,AFP,AFP
10803,7582608,2,AFP,AFP
10804,7582608,3,UNK,NTP
10805,7598492,1,AFP,AFP
10806,7598492,2,AFP,AFP
10807,7598492,3,AFP,AFP
10808,7599004,1,PC,AFP
10809,7624741,1,NTP,NTP
10810,7624741,2,UNK,NTP
10811,7624753,1,AFP,AFP
10812,7624753,2,AFP,AFP
10813,7662697,1,NTP,NTP
10814,7663405,1,PC,PC
10815,7663405,2,PC,PC
10816,7663691,1,PC,PC
10817,7685408,1,AFP,AFP
10818,7685408,2,NTP,NTP
10819,7685408,3,AFP,AFP
10820,7685981,1,PC,PC
10821,7703882,1,PC,PC
10822,7703910,1,AFP,AFP
10823,7703955,1,PC,PC
10824,7703955,2,PC,PC
10825,7748238,4,AFP,AFP
10826,7748487,1,PC,PC
10827,7749002,1,PC,AFP
10828,7749318,1,AFP,AFP
10829,7767733,2,AFP,AFP
10830,7767774,1,UNK,NTP
10831,7768451,1,PC,PC
10832,7296877,3,NTP,NTP
10833,7296877,4,NTP,NTP
10834,7297189,1,NTP,NTP
10835,7352995,1,UNK,NTP
10836,7353970,1,AFP,AFP
10837,7353970,2,AFP,AFP
10838,7354213,1,NTP,NTP
10839,7374160,2,AFP,AFP
10840,7374160,3,AFP,AFP
10841,7374160,4,AFP,AFP
10842,7374160,5,AFP,AFP
10843,7374746,1,AFP,AFP
10844,7387593,1,NTP,NTP
10845,7416306,1,PC,PC
10846,7418173,1,AFP,AFP
10847,7418359,1,UNK,NTP
10848,7418507,1,AFP,AFP
10849,7446184,1,NTP,NTP
10850,7446631,1,PC,PC
10851,7446835,1,UNK,NTP
10852,7447200,1,PC,PC
10853,7461354,2,UNK,NTP
10854,7461382,1,NTP,NTP
10855,7461382,2,NTP,NTP
10856,7461436,1,AFP,AFP
10857,7509572,1,NTP,NTP
10858,7509886,1,PC,PC
10859,7509886,2,PC,PC
10860,7510049,1,UNK,NTP
10861,7538839,2,AFP,AFP
10862,7538950,1,AFP,AFP
10863,7538950,2,AFP,AFP
10864,7538950,3,NTP,NTP
10865,7582608,4,UNK,NTP
10866,7582608,5,AFP,AFP
10867,7582608,6,UNK,NTP
10868,7582608,7,UNK,NTP
10869,7599132,1,UNK,NTP
10870,7599171,1,NTP,AFP
10871,7601633,1,AFP,PC
10872,7601917,1,AFP,AFP
10873,7625221,1,NTP,NTP
10874,7626370,1,PC,PC
10875,7626425,1,NTP,NTP
10876,7626506,1,PC,PC
10877,7663804,1,UNK,NTP
10878,7663830,1,NTP,NTP
10879,7667142,1,UNK,NTP
10880,7667560,1,AFP,AFP
10881,7687365,1,UNK,PC
10882,7687705,1,UNK,NTP
10883,7687705,2,UNK,NTP
10884,7690844,1,PC,PC
10885,7704028,1,UNK,NTP
10886,7704028,2,UNK,NTP
10887,7707736,1,AFP,AFP
10888,7749552,1,AFP,AFP
10889,7749552,2,AFP,AFP
10890,7749552,3,AFP,AFP
10891,7749552,4,AFP,AFP
10892,7768952,1,AFP,AFP
10893,7768952,2,AFP,AFP
10894,7769072,1,UNK,AFP
10895,7769815,1,UNK,AFP
10896,7299869,1,UNK,NTP
10897,7299869,2,AFP,AFP
10898,7299869,3,AFP,AFP
10899,7299905,1,UNK,NTP
10900,7357531,1,AFP,AFP
10901,7362073,1,NTP,NTP
10902,7362301,1,NTP,NTP
10903,7375348,1,PC,PC
10904,7375348,2,PC,PC
10905,7375795,1,PC,PC
10906,7375795,2,AFP,NTP
10907,7418507,2,AFP,AFP
10908,7418507,3,AFP,AFP
10909,7419085,1,UNK,NTP
10910,7447200,2,PC,PC
10911,7447200,3,NTP,NTP
10912,7447895,1,UNK,PC
10913,7448023,1,NTP,NTP
10914,7461436,2,AFP,AFP
10915,7461521,1,UNK,AFP
10916,7461607,1,UNK,NTP
10917,7510820,1,PC,PC
10918,7511994,1,UNK,NTP
10919,7512130,1,UNK,NTP
10920,7539108,1,NTP,NTP
10921,7539174,1,UNK,NTP
10922,7540755,1,UNK,NTP
10923,7540965,1,NTP,NTP
10924,7582689,1,PC,PC
10925,7582689,2,PC,PC
10926,7582689,3,PC,PC
10927,7582691,1,AFP,AFP
10928,7601917,2,AFP,AFP
10929,7601918,1,AFP,AFP
10930,7602070,1,AFP,AFP
10931,7602070,2,AFP,AFP
10932,7626506,2,PC,PC
10933,7626595,1,AFP,AFP
10934,7626595,2,AFP,AFP
10935,7626595,3,UNK,NTP
10936,7667560,2,AFP,AFP
10937,7667971,1,UNK,NTP
10938,7668385,1,UNK,NTP
10939,7668416,1,PC,PC
10940,7691260,1,PC,PC
10941,7691527,1,AFP,AFP
10942,7691527,2,AFP,AFP
10943,7692093,1,PC,PC
10944,7707742,1,AFP,AFP
10945,7707742,2,AFP,AFP
10946,7707742,3,AFP,AFP
10947,7708193,1,AFP,AFP
10948,7708193,2,UNK,AFP
10949,7749773,1,PC,PC
10950,7750294,1,UNK,NTP
10951,7750330,1,NTP,NTP
10952,7769819,1,PC,PC
10953,7770256,1,UNK,NTP
10954,7770256,2,UNK,NTP
10955,7300184,1,AFP,AFP
10956,7300184,2,AFP,AFP
10957,7300387,1,AFP,AFP
10958,7362355,1,NTP,NTP
10959,7362364,1,NTP,NTP
10960,7362391,1,NTP,NTP
10961,7362420,1,NTP,NTP
10962,7362434,1,NTP,NTP
10963,7375997,1,UNK,NTP
10964,7376490,1,AFP,AFP
10965,7376490,2,AFP,AFP
10966,7376500,1,NTP,AFP
10967,7419318,1,PC,PC
10968,7419318,2,PC,PC
10969,7421876,1,NTP,NTP
10970,7421876,2,AFP,AFP
10971,7448023,2,UNK,NTP
10972,7449136,1,PC,PC
10973,7449541,1,PC,PC
10974,7461963,1,AFP,AFP
10975,7461963,2,AFP,AFP
10976,7463044,1,NTP,NTP
10977,7463044,2,NTP,NTP
10978,7512130,2,UNK,NTP
10979,7512982,1,PC,PC
10980,7512982,2,PC,PC
10981,7513405,1,NTP,NTP
10982,7541502,1,AFP,AFP
10983,7541502,2,AFP,AFP
10984,7541659,1,UNK,NTP
10985,7541659,2,AFP,AFP
10986,7582691,2,AFP,AFP
10987,7583208,1,UNK,NTP
10988,7583208,2,NTP,NTP
10989,7583208,3,UNK,NTP
10990,7602351,1,UNK,PC
10991,7603200,1,PC,PC
10992,7603200,2,PC,PC
10993,7603200,3,PC,PC
10994,7627570,1,AFP,AFP
10995,7627570,2,AFP,AFP
10996,7627746,1,UNK,NTP
